"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.022,0.0326123313124122,0.00980995985818711,0.916968345503149,-0.322440011907371,0.916968345508228,-0.322440011898381,0.0323384013358977,0.00991896593466346
0.0225,0.0329126956660615,0.00974829223941254,0.914352430558344,-0.329233625924848,0.914352430563606,-0.32923362591645,0.0326283768010975,0.00986361667300284
0.023,0.0332111759316066,0.00968041572170075,0.911688490509765,-0.336004213627681,0.911688490515151,-0.336004213619883,0.0329162808772958,0.00980227752687735
0.0235,0.033507657912935,0.00960634029925567,0.908976761545901,-0.342751511727213,0.908976761551354,-0.342751511720018,0.0332020011698427,0.0097349684297976
0.024,0.0338020254186348,0.00952608734592464,0.906217474182746,-0.349475263684039,0.906217474188208,-0.349475263677442,0.0334854241550707,0.00966172050171288
0.0245,0.0340941614222796,0.00943968869771772,0.903410853383048,-0.356175218444583,0.903410853388468,-0.356175218438576,0.0337664362671803,0.00958257507702842
0.025,0.0343839490493051,0.00934718576962368,0.900557118747303,-0.362851129325184,0.90055711875263,-0.362851129319755,0.0340449248151271,0.00949758277615964
0.0255,0.0346712724122038,0.00924862870959631,0.89765648476096,-0.369502753029832,0.897656484766146,-0.369502753024964,0.0343207787512461,0.00940680262235705
0.026,0.0349560173129617,0.00914407559154284,0.894709161084771,-0.376129848788917,0.894709161089772,-0.37612984878459,0.0345938893104882,0.00931030120465204
0.0265,0.0352380718291795,0.00903359164832662,0.891715352877258,-0.382732177607531,0.891715352882032,-0.382732177603722,0.0348641505366913,0.009208151887099
0.027,0.0355173267982851,0.00891724854524067,0.888675261140023,-0.38930950161279,0.888675261144533,-0.389309501609474,0.0351314597102266,0.00910043406400618
0.0275,0.0357936762124295,0.00879512369384994,0.885589083078134,-0.395861583490627,0.885589083082343,-0.395861583487774,0.0353957176895545,0.00898723246041588
0.028,0.0360670175351486,0.00866729960580837,0.882457012469078,-0.402388186003259,0.882457012472956,-0.402388186000841,0.0356568291777079,0.00886863647684288
0.0285,0.0363372519495328,0.0085338632859191,0.879279240034925,-0.408889071579326,0.879279240038443,-0.40888907157731,0.0359147029233629,0.00874473957703148
0.029,0.0366042845465107,0.00839490566352663,0.876055953813221,-0.415364001969348,0.876055953816354,-0.415364001967703,0.0361692518650294,0.0086156387173526
0.0295,0.0368680244608425,0.00825052106115276,0.87278733952301,-0.421812737959796,0.872787339525736,-0.421812737958488,0.0364203932258765,0.00848143381633093
0.03,0.0371283849615588,0.00810080669916124,0.869473580923028,-0.428235039139637,0.869473580925329,-0.428235039138631,0.0366680485658324,0.00834222726272049
0.0305,0.0373852835028147,0.00794586223516791,0.866114860159735,-0.434630663713742,0.866114860161596,-0.434630663713006,0.0369121437968442,0.00819812346049831
0.031,0.0376386417404478,0.00778578933683194,0.862711358103354,-0.440999368358054,0.862711358104762,-0.440999368357553,0.0371526091664912,0.00804922840911193
0.0315,0.0378883855189577,0.00762069128664455,0.859263254670515,-0.44734090811183,0.85926325467146,-0.447340908111528,0.0373893792145689,0.00789564931730724
0.032,0.0381344448330803,0.00745067261729571,0.855770729132494,-0.453655036302715,0.855770729132969,-0.453655036302581,0.0376223927067252,0.00773749424887693
0.0325,0.0383767537676884,0.00727583877619309,0.852233960408308,-0.459941504500806,0.852233960408308,-0.459941504500805,0.0378515925487673,0.00757487179867111
