"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.266,0.523772645097377,-0.290594925274602,-0.350099143616336,-0.553844158462443,-0.3500991436108,-0.553844158469267,0.522728005428719,-0.294339151022992
0.2665,0.521660702488561,-0.291313474419454,-0.352892685266851,-0.553081546833367,-0.352892685261352,-0.553081546840307,0.520595922682458,-0.295066053679788
0.267,0.519537503660021,-0.292016884588446,-0.355693348944462,-0.552303898805792,-0.355693348939004,-0.552303898812851,0.51845233180552,-0.295777629491591
0.2675,0.517403117551672,-0.292704983021881,-0.358501077831732,-0.551511040867351,-0.358501077826315,-0.551511040874527,0.516297303010282,-0.296473700972899
0.268,0.515257615499268,-0.293377596109263,-0.361315812581191,-0.550702798647086,-0.361315812575818,-0.550702798654378,0.514130908997933,-0.297154089779095
0.2685,0.513101071274216,-0.294034549413261,-0.364137491276891,-0.54987899694078,-0.364137491271563,-0.549878996948189,0.511953224999272,-0.297818616732116
0.269,0.510933561123486,-0.294675667694658,-0.366966049395849,-0.549039459737258,-0.366966049390568,-0.549039459744783,0.509764328815593,-0.298467101847155
0.2695,0.508755163809638,-0.295300774938304,-0.369801419769417,-0.548184010245673,-0.369801419764186,-0.548184010253314,0.507564300859625,-0.299099364360412
0.27,0.506565960650923,-0.295909694380088,-0.372643532544592,-0.547312470923799,-0.372643532539411,-0.547312470931555,0.505353224196557,-0.299715222757901
0.2705,0.50436603556144,-0.296502248534954,-0.375492315145274,-0.54642466350734,-0.375492315140147,-0.546424663515211,0.503131184585056,-0.300314494805347
0.271,0.50215547509135,-0.297078259225964,-0.378347692233512,-0.545520409040288,-0.37834769222844,-0.545520409048274,0.500898270518353,-0.300896997579172
0.2715,0.4999343684671,-0.297637547614443,-0.381209585670742,-0.54459952790632,-0.381209585665726,-0.54459952791442,0.498654573265257,-0.301462547498606
0.272,0.497702807631652,-0.29817993423121,-0.384077914479038,-0.543661839861279,-0.384077914474081,-0.543661839869494,0.49640018691119,-0.30201096035892
0.2725,0.495460887284693,-0.298705239008909,-0.386952594802415,-0.542707164066734,-0.386952594797519,-0.542707164075061,0.494135208399144,-0.302542051365817
0.273,0.493208704922808,-0.299213281315473,-0.389833539868185,-0.541735319124641,-0.389833539863351,-0.541735319133081,0.491859737570563,-0.303055635170977
0.2735,0.490946360879565,-0.299703879988721,-0.392720659948401,-0.540746123113126,-0.392720659943631,-0.540746123121678,0.489573877206114,-0.303551525908795
0.274,0.488673958365542,-0.300176853372108,-0.395613862321414,-0.539739393623401,-0.39561386231671,-0.539739393632064,0.487277733066346,-0.304029537234303
0.2745,0.486391603508218,-0.300632019351653,-0.398513051233562,-0.538714947797825,-0.398513051228927,-0.538714947806599,0.484971413932188,-0.304489482362315
0.275,0.484099405391722,-0.301069195394046,-0.401418127861023,-0.537672602369128,-0.401418127856458,-0.537672602378011,0.482655031645244,-0.304931174107791
0.2755,0.481797476096431,-0.301488198585957,-0.404328990271847,-0.536612173700811,-0.404328990267354,-0.536612173709804,0.48032870114791,-0.305354424927446
0.276,0.479485930738361,-0.301888845674568,-0.407245533388214,-0.535533477828744,-0.407245533383795,-0.535533477837845,0.477992540523231,-0.305759046962614
0.2765,0.477164887508339,-0.30227095310932,-0.410167648948926,-0.534436330503956,-0.410167648944582,-0.534436330513164,0.475646671034488,-0.306144852083378
0.277,0.474834467710925,-0.302634337084924,-0.413095225472168,-0.533320547236654,-0.413095225467902,-0.533320547245968,0.473291217164493,-0.306511651933994
0.2775,0.472494795803058,-0.302978813585611,-0.416028148218581,-0.532185943341464,-0.416028148214394,-0.532185943350884,0.470926306654548,-0.306859257979591
0.278,0.470145999432371,-0.303304198430664,-0.418966299154652,-0.53103233398392,-0.418966299150546,-0.531032333993444,0.468552070543039,-0.3071874815542
0.2785,0.4677882094752,-0.303610307321227,-0.421909556916476,-0.5298595342282,-0.421909556912453,-0.529859534237828,0.466168643203639,-0.307496133910088
0.279,0.465421560074178,-0.303896955888413,-0.42485779677391,-0.528667359086135,-0.424857796769973,-0.528667359095866,0.463776162383067,-0.307785026268426
0.2795,0.463046188675445,-0.304163959742713,-0.427810890595152,-0.527455623567485,-0.427810890591302,-0.527455623577317,0.461374769238398,-0.308053969871299
0.28,0.460662236065415,-0.304411134524728,-0.430768706811783,-0.526224142731506,-0.43076870680802,-0.526224142741438,0.458964608373854,-0.308302776035069
0.2805,0.458269846407056,-0.304638295957222,-0.433731110384302,-0.524972731739806,-0.433731110380631,-0.524972731749839,0.456545827877069,-0.308531256205089
0.281,0.455869167275663,-0.304845259898514,-0.436697962768196,-0.523701205910512,-0.436697962764617,-0.523701205920643,0.454118579354776,-0.308739222011794
0.2815,0.453460349694086,-0.305031842397216,-0.439669121880573,-0.522409380773736,-0.439669121877088,-0.522409380783964,0.451683017967868,-0.30892648532816
0.282,0.451043548167367,-0.305197859748321,-0.442644442067395,-0.521097072128365,-0.442644442064006,-0.521097072138689,0.449239302465829,-0.309092858328549
0.2825,0.448618920716756,-0.30534312855065,-0.445623774071365,-0.519764096100177,-0.445623774068074,-0.519764096110595,0.446787595220449,-0.309238153548942
0.283,0.446186628913059,-0.305467465765674,-0.448606965000478,-0.518410269201277,-0.448606964997285,-0.518410269211788,0.444328062258813,-0.309362183948556
0.2835,0.44374683790929,-0.305570688777693,-0.451593858297299,-0.517035408390874,-0.451593858294207,-0.517035408401477,0.441860873295522,-0.309464762972867
0.284,0.441299716472578,-0.305652615455404,-0.454584293709002,-0.515639331137393,-0.454584293706013,-0.515639331148087,0.439386201764095,-0.309545704618031
0.2845,0.438845437015282,-0.30571306421484,-0.457578107258202,-0.514221855481923,-0.457578107255318,-0.514221855492705,0.436904224847496,-0.309604823496694
0.285,0.43638417562529,-0.305751854083697,-0.460575131214635,-0.512782800103008,-0.460575131211857,-0.512782800113879,0.43441512350777,-0.309641934905218
0.2855,0.433916112095444,-0.30576880476704,-0.463575194067712,-0.511321984382782,-0.463575194065042,-0.511321984393738,0.431919082514738,-0.309656854892301
0.286,0.431441429952049,-0.305763736714394,-0.466578120500009,-0.509839228474437,-0.466578120497449,-0.509839228485478,0.42941629047367,-0.309649400328995
0.2865,0.428960316482427,-0.305736471188222,-0.469583731361721,-0.508334353371042,-0.469583731359271,-0.508334353382166,0.42690693985194,-0.309619388980122
