"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.037,0.33422473384509,0.0676513203901036,0.611120521809841,-0.376067106605533,0.611120521822727,-0.37606710661221,0.334156109207231,0.0677032067121784
0.0375,0.335616522866081,0.0678045952275269,0.608176383498848,-0.380364800299011,0.608176383511474,-0.380364800305948,0.335545812750425,0.0678582722401364
0.038,0.337012842254268,0.067934320374101,0.605203627698684,-0.38463584563658,0.605203627711039,-0.384635845643762,0.336940028870846,0.0679898427723871
0.0385,0.338413363518933,0.0680404768278004,0.602202569460452,-0.388880079858025,0.60220256947253,-0.388880079865438,0.338338429955482,0.0680978995176224
0.039,0.33981776033002,0.0681230478271019,0.599173524457726,-0.393097345768891,0.59917352446952,-0.393097345776521,0.339740690517984,0.0681824258916913
0.0395,0.341225708368513,0.0681820187574677,0.59611680882578,-0.39728749172456,0.596116808837283,-0.397287491732392,0.341146487047464,0.0682434074274071
0.04,0.342636885175783,0.0682173770700042,0.593032739004692,-0.401450371609181,0.593032739015899,-0.401450371617201,0.342555497856502,0.0682808316965885
0.0405,0.344050970002557,0.0682291122120797,0.589921631586265,-0.405585844809786,0.589921631597169,-0.40558584481798,0.343967402929029,0.0682946882441007
0.041,0.345467643658099,0.0682172155696631,0.586783803164695,-0.409693776185872,0.586783803175293,-0.409693776194225,0.345381883768655,0.0682849685336476
0.0415,0.346886588360187,0.0681816804211235,0.58361957019095,-0.413774036034743,0.583619570201239,-0.41377403604324,0.346798623248046,0.068251665905031
0.042,0.348307487586445,0.0681225019022069,0.580429248830781,-0.41782650005285,0.580429248840756,-0.417826500061478,0.348217305459874,0.0681947755425917
0.0425,0.349730025927547,0.0680396769818992,0.577213154826316,-0.421851049293379,0.577213154835977,-0.421851049302124,0.349637615569892,0.0681142944545149
0.043,0.351153888942791,0.067933204448867,0.573971603361189,-0.425847570120288,0.573971603370533,-0.425847570129136,0.35105923967259,0.0680102214626832
0.0435,0.352578763018529,0.0678030849081377,0.57070490892914,-0.429815954159015,0.570704908938165,-0.429815954167952,0.35248186464994,0.067882557202734
0.044,0.354004335229887,0.0676493207877029,0.567413385206035,-0.433756098244029,0.567413385214741,-0.433756098253041,0.353905178033643,0.0677313041339752
0.0445,0.355430293206206,0.0674719163546785,0.564097344925265,-0.437667904363416,0.564097344933652,-0.43766790437249,0.355328867871309,0.0675564665588002
0.045,0.356856325000607,0.0672708777406809,0.560757099756463,-0.441551279600657,0.560757099764531,-0.441551279609779,0.356752622596955,0.0673580506512358
0.0455,0.358282118964041,0.067046212976042,0.557392960187498,-0.445406136073752,0.557392960195247,-0.44540613608291,0.358176130906202,0.0671360644942484
0.046,0.359707363624189,0.0667979320325049,0.554005235409699,-0.449232390871847,0.554005235417132,-0.449232390881028,0.359599081636494,0.0668905181254255
0.0465,0.361131747569537,0.0665260468740112,0.550594233206268,-0.453029965989492,0.550594233213386,-0.453029965998684,0.361021163652679,0.0666214235906503
0.047,0.362554959338933,0.0662305715152103,0.547160259843835,-0.456798788258658,0.547160259850641,-0.456798788267848,0.362442065738241,0.0663287950053779
0.0475,0.363976687316904,0.0659115220872957,0.543703619967115,-0.460538789278654,0.54370361997361,-0.46053878928783,0.363861476492465,0.0660126486231193
0.048,0.365396619635017,0.0655689169107846,0.540224616496629,-0.464249905344038,0.540224616502818,-0.464249905353189,0.365279084233785,0.0656730029107375
0.0485,0.366814444079505,0.0652027765748521,0.536723550529453,-0.467932077370652,0.536723550535338,-0.467932077379765,0.36669457690956,0.0653098786301591
0.049,0.368229848005399,0.0648131240228234,0.533200721242948,-0.471585250819873,0.533200721248533,-0.471585250828939,0.368107642012484,0.0649232989261023
0.0495,0.369642518257371,0.0643999846434324,0.529656425801447,-0.475209375621197,0.529656425806736,-0.475209375630203,0.369517966503833,0.0645132894194224
0.05,0.371052141097461,0.0639633863674537,0.526090959265856,-0.478804406093231,0.526090959270854,-0.478804406102168,0.370925236743724,0.0640798783056744
0.0505,0.372458402139875,0.0635033597693132,0.522504614506134,-0.482370300863209,0.522504614510846,-0.482370300872065,0.372329138428549,0.0636230964584957
0.051,0.373860986293002,0.0630199381732867,0.518897682116625,-0.485907022785099,0.518897682121056,-0.485907022793866,0.373729356535725,0.0631429775374102
0.0515,0.375259577708771,0.0625131577638875,0.515270450334201,-0.489414538856409,0.515270450338356,-0.489414538865076,0.375125575275886,0.0626395580996587
0.052,0.376653859739487,0.0619830577000597,0.511623204959185,-0.492892820133742,0.511623204963071,-0.492892820142301,0.376517478052619,0.0621128777156591
0.0525,0.378043514902233,0.0614296802327833,0.507956229279034,-0.496341841647215,0.507956229282656,-0.496341841655656,0.377904747429857,0.0615629790877057
0.053,0.379428224850936,0.0608530708257031,0.504269803994727,-0.49976158231379,0.504269803998092,-0.499761582322105,0.379287065106981,0.0609899081715173
0.0535,0.38080767035616,0.0602532782783984,0.500564207149851,-0.503152024849598,0.500564207152964,-0.503152024857779,0.380664111901712,0.0603937143002445
0.054,0.38218153129269,0.0596303548519086,0.496839714062339,-0.506513155681336,0.496839714065208,-0.506513155689375,0.382035567740836,0.0597744503105542
0.0545,0.383549486634944,0.0589843563961346,0.493096597258834,-0.50984496485678,0.493096597261466,-0.509844964864669,0.383401111658788,0.0591321726704092
0.055,0.384911214460251,0.0583153424787395,0.489335126411655,-0.513147445954511,0.489335126414056,-0.513147445962243,0.38476042180413,0.0584669416081625
0.0555,0.386266391959995,0.057623376515175,0.485555568278317,-0.516420595992892,0.485555568280495,-0.51642059600046,0.386113175453906,0.0577788212425952
0.056,0.387614695458643,0.0569085258994584,0.4817581866436,-0.519664415338363,0.481758186645563,-0.519664415345761,0.387459049035891,0.0570678797135246
0.0565,0.38895580044063,0.0561708621353402,0.477943242264117,-0.522878907613122,0.477943242265871,-0.522878907620343,0.388797718158695,0.0563341893126166
0.057,0.39028938158509,0.0554104609674905,0.474110992815359,-0.526064079602234,0.474110992816912,-0.526064079609273,0.39012885764969,0.0555778266140402
0.0575,0.391615112808384,0.054627402512355,0.47026169284119,-0.529219941160237,0.470261692842551,-0.529219941167088,0.391452141600727,0.0547988726046038
0.058,0.392932667314378,0.0538217713883121,0.46639559370576,-0.532346505117282,0.466395593706936,-0.53234650512394,0.392767243421561,0.0539974128130244
0.0585,0.394241717652412,0.0529936568447957,0.4625129435478,-0.535443787184875,0.462512943548799,-0.535443787191336,0.394073835900935,0.0531735374379736
0.059,0.395541935782884,0.0521431528900224,0.458613987237286,-0.538511805861256,0.458613987238116,-0.538511805867514,0.395371591275226,0.0523273414745647
0.0595,0.396832993150349,0.0512703584169949,0.454698966334423,-0.54155058233647,0.454698966335093,-0.541550582342523,0.396660181304553,0.051458924838935
0.06,0.398114560764062,0.0503753773274369,0.450768119050939,-0.544560140397176,0.450768119051456,-0.544560140403019,0.397939277356258,0.050568392490596
0.0605,0.399386309285822,0.0494583186533326,0.44682168021364,-0.547540506331231,0.446821680214012,-0.547540506336861,0.399208550495623,0.0496558545522209
0.061,0.400647909125016,0.0485192966757437,0.442859881230215,-0.5504917088321,0.442859881230452,-0.550491708837515,0.400467671583698,0.0487214264265491
0.0615,0.401899030540723,0.0475584310405897,0.438882950057256,-0.553413778903132,0.438882950057364,-0.553413778908328,0.401716311382099,0.0477652289100921
0.062,0.403139343750725,0.0465758468710689,0.434891111170449,-0.556306749761728,0.434891111170437,-0.556306749766703,0.40295414066463,0.0467873883033329
0.0625,0.40436851904729,0.0455716748764251,0.430884585536938,-0.559170656743466,0.430884585536815,-0.559170656748218,0.404180830335543,0.0457880365171183
0.063,0.405586226919527,0.0445460514567513,0.426863590589803,-0.562005537206187,0.426863590589577,-0.562005537210715,0.405396051554289,0.044767311174946
0.0635,0.406792138182166,0.043499118803543,0.422828340204639,-0.564811430434106,0.422828340204318,-0.564811430438408,0.406599475866556,0.0437253557108626
0.064,0.40798592411055,0.0424310249957127,0.41877904467821,-0.567588377541958,0.418779044677802,-0.567588377546033,0.407790775341394,0.0426623194626928
0.0645,0.409167256581659,0.041341924090791,0.414715910709133,-0.570336421379231,0.414715910708646,-0.570336421383079,0.408969622714243,0.0415783577603261
0.065,0.410335808220934,0.0402319762110485,0.410639141380584,-0.573055606434503,0.410639141380026,-0.573055606438124,0.410135691535619,0.0404736320088022
0.0655,0.411491252554701,0.0391013476242512,0.406548936144989,-0.575745978739916,0.406548936144368,-0.575745978743309,0.411288656325263,0.0393483097659336
0.066,0.412633264167953,0.0379502108188577,0.402445490810663,-0.578407585775822,0.402445490809986,-0.578407585778987,0.412428192731473,0.0382025648142324
0.0665,0.41376151886725,0.0367787445733413,0.398328997530385,-0.581040476375613,0.398328997529661,-0.581040476378552,0.413553977695423,0.0370365772268932
0.067,0.414875693848489,0.0355871340194555,0.39419964479188,-0.583644700630782,0.394199644791116,-0.583644700633495,0.414665689620181,0.0358505334276137
0.0675,0.415975467869295,0.0343755706992036,0.390057617410163,-0.586220309796217,0.390057617409366,-0.586220309798706,0.415763008544166,0.0346446262440368
0.068,0.417060521425737,0.033144252615295,0.38590309652174,-0.588767356195767,0.385903096520917,-0.588767356198034,0.416845616318783,0.0334190549546069
0.0685,0.418130536933129,0.0318933842748946,0.381736259580632,-0.591285893128096,0.381736259579792,-0.591285893130141,0.417913196789952,0.0321740253286494
0.069,0.419185198910606,0.0306231767264677,0.377557280356191,-0.59377597477284,0.377557280355339,-0.593775974774666,0.418965435983229,0.0309097496594894
0.0695,0.420224194169181,0.0293338475895458,0.373366328932683,-0.596237656097106,0.373366328931827,-0.596237656098716,0.420002022292237,0.0296264467904378
0.07,0.421247212003003,0.0280256210772413,0.369163571710626,-0.598670992762307,0.369163571709773,-0.598670992763703,0.421022646670108,0.0283243421334896
0.0705,0.422253944383489,0.0266987280113583,0.364949171409839,-0.601076041031366,0.364949171408994,-0.601076041032551,0.422027002823601,0.0270036676805827
0.071,0.423244086156022,0.0253534058299574,0.360723287074188,-0.603452857676304,0.360723287073359,-0.603452857677282,0.42301478740961,0.0256646620072892
0.0715,0.424217335238898,0.0239898985872417,0.356486074078008,-0.605801499886225,0.3564860740772,-0.605801499886998,0.423985700233712,0.0243075702688143
0.072,0.425173392824184,0.0226084569456495,0.35223768413417,-0.608122025175707,0.35223768413339,-0.608122025176279,0.424939444450457,0.0229326441881974
0.0725,0.426111963580173,0.0212093381600502,0.347978265303772,-0.610414491293624,0.347978265303025,-0.610414491294,0.425875726765031,0.0215401420366232
0.073,0.427032755855084,0.0197928060539542,0.343707962007437,-0.612678956132408,0.343707962006727,-0.612678956132591,0.426794257635989,0.0201303286057604
0.0735,0.427935481881672,0.0183591309876612,0.339426915038187,-0.614915477637748,0.339426915037521,-0.614915477637743,0.427694751478698,0.0187034751720648
0.074,0.428819857982399,0.0169085898182872,0.335135261575885,-0.617124113718768,0.335135261575268,-0.61712411371858,0.428576926869151,0.0172598594529944
0.0745,0.429685604774832,0.0154414658516255,0.330833135203208,-0.619304922158658,0.330833135202644,-0.619304922158291,0.429440506747801,0.0157997655551041
0.075,0.430532447376895,0.0139580487858059,0.326520665923143,-0.621457960525792,0.326520665922637,-0.621457960525251,0.430285218623083,0.0143234839139924
0.0755,0.431360115611649,0.0124586346467435,0.322197980177985,-0.623583286085336,0.322197980177542,-0.623583286084626,0.431110794774247,0.0128313112260994
0.076,0.432168344211224,0.0109435257153702,0.317865200869815,-0.625680955711343,0.317865200869439,-0.62568095571047,0.43191697245318,0.0113235503723633
0.0765,0.432956873019562,0.00941303044666639,0.313522447382444,-0.62775102579936,0.313522447382137,-0.62775102579833,0.432703494084842,0.00980051033375753
0.077,0.43372544719362,0.00786746338052327,0.309169835604795,-0.629793552179537,0.309169835604562,-0.629793552178353,0.433470107465983,0.00826250609875184
0.0775,0.434473817402665,0.00630714504448096,0.304807477955731,-0.631808590030245,0.304807477955574,-0.631808590028915,0.434216565961788,0.00670985856274869
0.078,0.435201740025329,0.0047324018484031,0.300435483410282,-0.633796193792227,0.300435483410204,-0.633796193790756,0.434942628700097,0.00514289441956739
0.0785,0.435908977344062,0.00314356597116586,0.296053957527282,-0.635756417083257,0.296053957527287,-0.635756417081652,0.435648060762866,0.00356194604506047
0.079,0.436595297736644,0.0015409752394531,0.291663002478388,-0.637689312613335,0.291663002478476,-0.637689312611602,0.436332633374524,0.00196735137296505
0.0795,0.437260475864411,-7.50270012340737E-005,0.287262717078468,-0.639594932100406,0.287262717078642,-0.639594932098552,0.436996124086883,0.000359453763101258
0.08,0.437904292856853,-0.00170409202323007,0.28285319681736,-0.641473326186618,0.282853196817622,-0.641473326184649,0.437638316960292,-0.00126139813794543
0.0805,0.438526536492269,-0.0033458658608833,0.278434533892965,-0.643324544355107,0.278434533893316,-0.643324544353029,0.438259002740678,-0.00289485054351697
0.081,0.439127001374129,-0.00499998946210474,0.27400681724569,-0.645148634847323,0.274006817246132,-0.645148634845142,0.438857979032188,-0.00454054468078997
